paths,xmin,ymin,xmax,ymax
n02111129-Leonberg\n02111129_367.jpg,0.09333333333333334,0.08240534521158129,0.7233333333333334,0.9910913140311804
n02111129-Leonberg\n02111129_3675.jpg,0.508,0.4024024024024024,0.92,0.9129129129129129
n02111129-Leonberg\n02111129_372.jpg,0.20165289256198346,0.1894273127753304,0.6066115702479339,0.8634361233480177
n02111129-Leonberg\n02111129_3770.jpg,0.0,0.184375,0.8577405857740585,0.99375
n02111129-Leonberg\n02111129_3797.jpg,0.125,0.09523809523809523,0.8449074074074074,0.8888888888888888
n02111129-Leonberg\n02111129_3799.jpg,0.15615615615615616,0.196,0.8258258258258259,0.816
n02111129-Leonberg\n02111129_38.jpg,0.292,0.24324324324324326,0.81,0.8738738738738738
n02111129-Leonberg\n02111129_3811.jpg,0.05105105105105105,0.444,0.7567567567567568,0.89
n02111129-Leonberg\n02111129_3828.jpg,0.48348348348348347,0.24,0.960960960960961,0.806
n02111129-Leonberg\n02111129_3884.jpg,0.4358407079646018,0.10927152317880795,0.9977876106194691,0.9437086092715232
n02111129-Leonberg\n02111129_3891.jpg,0.134,0.016,0.962,0.832
n02111129-Leonberg\n02111129_3892.jpg,0.23423423423423423,0.164,0.948948948948949,0.854
n02111129-Leonberg\n02111129_390.jpg,0.088,0.14803625377643503,0.738,0.9395770392749244
n02111129-Leonberg\n02111129_3917.jpg,0.09513274336283185,0.24503311258278146,0.9424778761061947,0.7913907284768212
n02111129-Leonberg\n02111129_3966.jpg,0.176,0.10810810810810811,0.946,0.8978978978978979
n02111129-Leonberg\n02111129_4001.jpg,0.14380530973451328,0.31456953642384106,0.7168141592920354,0.8774834437086093
n02111129-Leonberg\n02111129_4017.jpg,0.12275449101796407,0.066,0.9940119760479041,0.972
n02111129-Leonberg\n02111129_4048.jpg,0.5287610619469026,0.17880794701986755,0.8185840707964602,0.847682119205298
n02111129-Leonberg\n02111129_4069.jpg,0.1658206429780034,0.116751269035533,0.8223350253807107,0.9111675126903553
n02111129-Leonberg\n02111129_4135.jpg,0.02,0.42933333333333334,0.878,0.9973333333333333
n02111129-Leonberg\n02111129_4143.jpg,0.234,0.18018018018018017,0.938,0.8978978978978979
n02111129-Leonberg\n02111129_4149.jpg,0.1956521739130435,0.05909090909090909,0.9951690821256038,0.9727272727272728
n02111129-Leonberg\n02111129_4246.jpg,0.006006006006006006,0.134,0.993993993993994,0.996
n02111129-Leonberg\n02111129_426.jpg,0.048672566371681415,0.1986754966887417,0.9402654867256637,0.7980132450331126
n02111129-Leonberg\n02111129_4285.jpg,0.148,0.26426426426426425,0.772,0.984984984984985
n02111129-Leonberg\n02111129_4305.jpg,0.06222222222222222,0.05714285714285714,0.9111111111111111,0.9257142857142857
n02111129-Leonberg\n02111129_4366.jpg,0.17291666666666666,0.05555555555555555,0.8916666666666667,0.9833333333333333
n02111129-Leonberg\n02111129_4400.jpg,0.142,0.3303303303303303,0.642,0.7747747747747747
n02111129-Leonberg\n02111129_4423.jpg,0.24924924924924924,0.116,0.993993993993994,0.962
n02111129-Leonberg\n02111129_4435.jpg,0.26126126126126126,0.186,0.8828828828828829,0.892
n02111129-Leonberg\n02111129_4442.jpg,0.0,0.0016666666666666668,0.9975,0.9966666666666667
n02111129-Leonberg\n02111129_4453.jpg,0.13813813813813813,0.19,0.993993993993994,0.876
n02111129-Leonberg\n02111129_4467.jpg,0.3933933933933934,0.48,0.993993993993994,0.924
n02111129-Leonberg\n02111129_4477.jpg,0.498,0.33633633633633636,0.924,0.7147147147147147
n02111129-Leonberg\n02111129_4533.jpg,0.078,0.33933933933933935,0.584,0.7837837837837838
n02111129-Leonberg\n02111129_454.jpg,0.1760299625468165,0.17,0.8651685393258427,0.845
n02111129-Leonberg\n02111129_4584.jpg,0.498,0.4444444444444444,0.802,0.7807807807807807
n02111129-Leonberg\n02111129_4608.jpg,0.024539877300613498,0.0325,0.9049079754601227,0.9775
n02111129-Leonberg\n02111129_4618.jpg,0.256,0.26126126126126126,0.758,0.8108108108108109
n02111129-Leonberg\n02111129_4677.jpg,0.28,0.0,0.814,0.975975975975976
n02111129-Leonberg\n02111129_4682.jpg,0.5075075075075075,0.222,0.987987987987988,0.824
n02111129-Leonberg\n02111129_4698.jpg,0.196,0.11711711711711711,0.956,0.8888888888888888
n02111129-Leonberg\n02111129_4716.jpg,0.176,0.1903323262839879,0.772,0.9848942598187311
n02111129-Leonberg\n02111129_4725.jpg,0.096875,0.01845018450184502,0.946875,0.985239852398524
n02111129-Leonberg\n02111129_4742.jpg,0.15,0.03111111111111111,0.9966666666666667,0.9
n02111129-Leonberg\n02111129_4775.jpg,0.14114114114114115,0.164,0.7117117117117117,0.852
n02111129-Leonberg\n02111129_4779.jpg,0.135,0.017964071856287425,0.865,0.9940119760479041
n02111129-Leonberg\n02111129_4792.jpg,0.028761061946902654,0.06622516556291391,0.7566371681415929,0.9536423841059603
n02111129-Leonberg\n02111129_4801.jpg,0.296,0.06,0.668,0.968
n02111129-Leonberg\n02111129_4850.jpg,0.23423423423423423,0.086,0.9069069069069069,0.86
n02111129-Leonberg\n02111129_4878.jpg,0.38769230769230767,0.3212121212121212,0.7092307692307692,0.9555555555555556
n02111129-Leonberg\n02111129_489.jpg,0.2702702702702703,0.574,0.5975975975975976,0.84
n02111129-Leonberg\n02111129_4903.jpg,0.0,0.132,0.993993993993994,0.93
n02111129-Leonberg\n02111129_4958.jpg,0.162,0.2012012012012012,0.828,0.93993993993994
n02111129-Leonberg\n02111129_4981.jpg,0.166,0.2215568862275449,0.506,0.9880239520958084
n02111129-Leonberg\n02111129_513.jpg,0.184,0.054285714285714284,0.88,0.98
n02111129-Leonberg\n02111129_5144.jpg,0.32,0.18862275449101795,0.648,0.8502994011976048
n02111129-Leonberg\n02111129_5156.jpg,0.3475,0.48632218844984804,0.695,0.8328267477203647
n02111129-Leonberg\n02111129_5163.jpg,0.23,0.36936936936936937,0.566,0.8168168168168168
n02111129-Leonberg\n02111129_5237.jpg,0.102,0.18618618618618618,0.998,0.9369369369369369
n02111129-Leonberg\n02111129_5250.jpg,0.2552552552552553,0.18,0.8288288288288288,0.852
n02111129-Leonberg\n02111129_5256.jpg,0.1725,0.23333333333333334,0.8125,0.93
n02111129-Leonberg\n02111129_5262.jpg,0.065,0.1853932584269663,0.8525,0.901685393258427
n02111129-Leonberg\n02111129_5300.jpg,0.408,0.48533333333333334,0.866,0.9973333333333333
n02111129-Leonberg\n02111129_5303.jpg,0.07507507507507508,0.234,0.5015015015015015,0.804
n02111129-Leonberg\n02111129_545.jpg,0.166,0.552870090634441,0.284,0.8821752265861027
n02111129-Leonberg\n02111129_547.jpg,0.5666666666666667,0.45977011494252873,0.9595238095238096,0.9885057471264368
n02111129-Leonberg\n02111129_571.jpg,0.11976047904191617,0.056,0.9940119760479041,0.966
n02111129-Leonberg\n02111129_593.jpg,0.148,0.14414414414414414,0.832,0.9129129129129129
n02111129-Leonberg\n02111129_605.jpg,0.3183183183183183,0.464,0.972972972972973,0.93
n02111129-Leonberg\n02111129_638.jpg,0.014,0.08682634730538923,0.948,0.9670658682634731
n02111129-Leonberg\n02111129_646.jpg,0.202,0.3213213213213213,0.564,0.8528528528528528
n02111129-Leonberg\n02111129_650.jpg,0.324,0.3333333333333333,0.904,0.8378378378378378
n02111129-Leonberg\n02111129_658.jpg,0.3663663663663664,0.494,0.993993993993994,0.93
n02111129-Leonberg\n02111129_686.jpg,0.07188160676532769,0.11809045226130653,0.8520084566596194,0.9346733668341709
n02111129-Leonberg\n02111129_710.jpg,0.094,0.2084592145015106,0.798,0.945619335347432
n02111129-Leonberg\n02111129_716.jpg,0.0,0.03111111111111111,0.9966666666666667,0.9955555555555555
n02111129-Leonberg\n02111129_74.jpg,0.15666666666666668,0.046228710462287104,0.86,0.9951338199513382
n02111129-Leonberg\n02111129_754.jpg,0.08444444444444445,0.4132231404958678,0.6133333333333333,0.8787878787878788
n02111129-Leonberg\n02111129_77.jpg,0.224,0.14714714714714713,0.978,0.963963963963964
n02111129-Leonberg\n02111129_774.jpg,0.446,0.21021021021021022,0.714,0.7477477477477478
n02111129-Leonberg\n02111129_796.jpg,0.0125,0.38162544169611307,0.6875,0.9257950530035336
n02111129-Leonberg\n02111129_819.jpg,0.0,0.2529002320185615,0.7368421052631579,0.8979118329466357
n02111129-Leonberg\n02111129_844.jpg,0.04,0.016901408450704224,0.9666666666666667,0.9788732394366197
n02111129-Leonberg\n02111129_856.jpg,0.13857142857142857,0.08438818565400844,0.8928571428571429,0.9767932489451476
n02111129-Leonberg\n02111129_861.jpg,0.19,0.3663663663663664,0.782,0.9459459459459459
n02111129-Leonberg\n02111129_892.jpg,0.314,0.3483483483483483,0.614,0.8078078078078078
n02111129-Leonberg\n02111129_970.jpg,0.42,0.08888888888888889,0.8266666666666667,0.9155555555555556
n02111129-Leonberg\n02111129_974.jpg,0.35384615384615387,0.47443762781186094,0.7076923076923077,0.9304703476482618
n02111129-Leonberg\n02111129_976.jpg,0.09580838323353294,0.064,0.9940119760479041,0.952
n02111129-Leonberg\n02111129_990.jpg,0.0,0.1760797342192691,0.885,0.9966777408637874
n02111277-Newfoundland\n02111277_1008.jpg,0.55,0.4026666666666667,0.732,0.856
n02111277-Newfoundland\n02111277_10160.jpg,0.21021021021021022,0.114,0.8978978978978979,0.944
n02111277-Newfoundland\n02111277_1018.jpg,0.08860759493670886,0.016,0.9367088607594937,0.982
n02111277-Newfoundland\n02111277_1023.jpg,0.2441860465116279,0.07017543859649122,0.8313953488372093,0.9210526315789473
n02111277-Newfoundland\n02111277_10237.jpg,0.43,0.33933933933933935,0.638,0.6606606606606606
n02111277-Newfoundland\n02111277_1029.jpg,0.148,0.2,0.872,0.7626666666666667
n02111277-Newfoundland\n02111277_10333.jpg,0.0,0.126,0.8598901098901099,0.996
n02111277-Newfoundland\n02111277_1040.jpg,0.324,0.037333333333333336,0.9,0.9973333333333333
n02111277-Newfoundland\n02111277_10573.jpg,0.0,0.092,0.9493333333333334,0.952
n02111277-Newfoundland\n02111277_10578.jpg,0.1875,0.2125,0.915,0.7275
n02111277-Newfoundland\n02111277_10769.jpg,0.268,0.23778501628664495,0.82,0.9511400651465798
n02111277-Newfoundland\n02111277_110.jpg,0.0,0.252,0.990990990990991,0.996
n02111277-Newfoundland\n02111277_11106.jpg,0.07466666666666667,0.442,0.9946666666666667,0.994
n02111277-Newfoundland\n02111277_11433.jpg,0.28,0.336,0.888,0.716
n02111277-Newfoundland\n02111277_11530.jpg,0.24024024024024024,0.14,0.8468468468468469,0.8
n02111277-Newfoundland\n02111277_1177.jpg,0.276,0.24,0.846,0.9013333333333333
n02111277-Newfoundland\n02111277_1179.jpg,0.0,0.006006006006006006,0.996,0.996996996996997
n02111277-Newfoundland\n02111277_11806.jpg,0.318,0.10778443113772455,0.63,0.9970059880239521
n02111277-Newfoundland\n02111277_1193.jpg,0.204,0.2826666666666667,0.748,0.8346666666666667
n02111277-Newfoundland\n02111277_11934.jpg,0.172,0.328,0.518,0.928
n02111277-Newfoundland\n02111277_120.jpg,0.0,0.17,0.94,0.936
n02111277-Newfoundland\n02111277_12022.jpg,0.17,0.424,0.546,0.8986666666666666
n02111277-Newfoundland\n02111277_12042.jpg,0.5,0.35564853556485354,0.8722222222222222,0.9916317991631799
n02111277-Newfoundland\n02111277_12381.jpg,0.248,0.214,0.9546666666666667,0.946
n02111277-Newfoundland\n02111277_12623.jpg,0.0,0.0744047619047619,0.8616071428571429,0.9970238095238095
n02111277-Newfoundland\n02111277_1288.jpg,0.07291666666666667,0.0944055944055944,0.96875,0.986013986013986
n02111277-Newfoundland\n02111277_1295.jpg,0.164,0.4878048780487805,0.72,0.9822616407982262
n02111277-Newfoundland\n02111277_1298.jpg,0.0,0.1021021021021021,0.8,0.984984984984985
n02111277-Newfoundland\n02111277_13070.jpg,0.19273743016759776,0.03305785123966942,0.8519553072625698,0.9421487603305785
n02111277-Newfoundland\n02111277_13435.jpg,0.0,0.17217391304347826,0.8604166666666667,0.9965217391304347
n02111277-Newfoundland\n02111277_13537.jpg,0.026,0.104,0.818,0.896
n02111277-Newfoundland\n02111277_13670.jpg,0.45,0.288,0.76,0.8426666666666667
n02111277-Newfoundland\n02111277_1372.jpg,0.0,0.0,0.926,0.9946666666666667
n02111277-Newfoundland\n02111277_13728.jpg,0.088,0.08,0.954,0.9233333333333333
n02111277-Newfoundland\n02111277_13845.jpg,0.304,0.04,0.998,0.9973333333333333
n02111277-Newfoundland\n02111277_1394.jpg,0.19,0.16816816816816818,0.702,0.7957957957957958
n02111277-Newfoundland\n02111277_14330.jpg,0.016,0.21634615384615385,0.416,0.8894230769230769
n02111277-Newfoundland\n02111277_14422.jpg,0.388,0.24331550802139038,0.81,0.9732620320855615
n02111277-Newfoundland\n02111277_14577.jpg,0.0,0.65,0.448,0.996
n02111277-Newfoundland\n02111277_14601.jpg,0.128,0.056,0.902,0.8586666666666667
n02111277-Newfoundland\n02111277_14689.jpg,0.1792717086834734,0.15625,0.9971988795518207,0.9826388888888888
n02111277-Newfoundland\n02111277_1470.jpg,0.066,0.0,0.598,0.9974160206718347
n02111277-Newfoundland\n02111277_1540.jpg,0.05925925925925926,0.0645933014354067,0.9925925925925926,0.992822966507177
n02111277-Newfoundland\n02111277_1572.jpg,0.054,0.04,0.834,0.9093333333333333
n02111277-Newfoundland\n02111277_160.jpg,0.08275862068965517,0.03508771929824561,0.996551724137931,0.9956140350877193
n02111277-Newfoundland\n02111277_1628.jpg,0.292,0.5706666666666667,0.386,0.672
n02111277-Newfoundland\n02111277_1696.jpg,0.258,0.48533333333333334,0.472,0.9893333333333333
n02111277-Newfoundland\n02111277_176.jpg,0.048,0.2222222222222222,0.778,0.8048048048048048
n02111277-Newfoundland\n02111277_1818.jpg,0.054,0.04804804804804805,0.822,0.996996996996997
n02111277-Newfoundland\n02111277_182.jpg,0.216,0.47733333333333333,0.754,0.9946666666666667
n02111277-Newfoundland\n02111277_1910.jpg,0.348,0.504,0.804,0.9013333333333333
n02111277-Newfoundland\n02111277_1964.jpg,0.03,0.096,0.964,0.8266666666666667
n02111277-Newfoundland\n02111277_2038.jpg,0.336,0.0,0.9946666666666667,0.804
n02111277-Newfoundland\n02111277_2066.jpg,0.0,0.0663265306122449,0.9966666666666667,0.9974489795918368
n02111277-Newfoundland\n02111277_2135.jpg,0.013793103448275862,0.02527075812274368,0.996551724137931,0.9963898916967509
n02111277-Newfoundland\n02111277_2160.jpg,0.278,0.12533333333333332,0.788,0.6106666666666667
n02111277-Newfoundland\n02111277_2255.jpg,0.325,0.1794871794871795,0.8825,0.8205128205128205
n02111277-Newfoundland\n02111277_2261.jpg,0.112,0.0,0.838,0.996996996996997
n02111277-Newfoundland\n02111277_2272.jpg,0.0,0.1921921921921922,0.902,0.996996996996997
n02111277-Newfoundland\n02111277_2396.jpg,0.0,0.09253731343283582,0.998,0.9970149253731343
n02111277-Newfoundland\n02111277_2405.jpg,0.018140589569160998,0.022,0.9954648526077098,0.996
n02111277-Newfoundland\n02111277_2411.jpg,0.22083333333333333,0.175,0.9041666666666667,0.9916666666666667
n02111277-Newfoundland\n02111277_2451.jpg,0.0,0.0,0.942,0.9973333333333333
n02111277-Newfoundland\n02111277_2456.jpg,0.2,0.0,0.89,0.736
n02111277-Newfoundland\n02111277_2524.jpg,0.024,0.064,0.67,0.9973333333333333
n02111277-Newfoundland\n02111277_2540.jpg,0.3893333333333333,0.59,0.9013333333333333,0.996
n02111277-Newfoundland\n02111277_2552.jpg,0.018,0.037333333333333336,0.712,0.9413333333333334
n02111277-Newfoundland\n02111277_2636.jpg,0.06944444444444445,0.06,0.9953703703703703,0.95
n02111277-Newfoundland\n02111277_2705.jpg,0.0,0.08108108108108109,0.714,0.996996996996997
n02111277-Newfoundland\n02111277_2731.jpg,0.24166666666666667,0.3,0.6458333333333334,0.825
n02111277-Newfoundland\n02111277_2769.jpg,0.08484848484848485,0.20333333333333334,0.8848484848484849,0.9966666666666667
n02111277-Newfoundland\n02111277_2807.jpg,0.116,0.03303303303303303,0.88,0.996996996996997
n02111277-Newfoundland\n02111277_2822.jpg,0.005,0.1,0.77,0.996
n02111277-Newfoundland\n02111277_2823.jpg,0.01276595744680851,0.04054054054054054,0.948936170212766,0.9954954954954955
n02111277-Newfoundland\n02111277_2865.jpg,0.0,0.0,0.998,0.9975
n02111277-Newfoundland\n02111277_2866.jpg,0.0,0.03232323232323232,0.922,0.9959595959595959
n02111277-Newfoundland\n02111277_2885.jpg,0.148,0.034666666666666665,0.992,0.7066666666666667
n02111277-Newfoundland\n02111277_289.jpg,0.062,0.39466666666666667,0.64,0.968
n02111277-Newfoundland\n02111277_3034.jpg,0.09,0.288,0.466,0.928
n02111277-Newfoundland\n02111277_3056.jpg,0.002,0.272,0.716,0.992
n02111277-Newfoundland\n02111277_3065.jpg,0.034,0.462,0.336,0.85
n02111277-Newfoundland\n02111277_3067.jpg,0.174,0.5105105105105106,0.628,0.7297297297297297
n02111277-Newfoundland\n02111277_3092.jpg,0.0,0.18133333333333335,0.636,0.9973333333333333
n02111277-Newfoundland\n02111277_3150.jpg,0.134,0.21866666666666668,0.824,0.856
n02111277-Newfoundland\n02111277_3153.jpg,0.0,0.0659025787965616,0.9956896551724138,0.997134670487106
n02111277-Newfoundland\n02111277_3165.jpg,0.0,0.2986666666666667,0.55,0.9946666666666667
n02111277-Newfoundland\n02111277_3206.jpg,0.22,0.19466666666666665,0.832,0.7946666666666666
n02111277-Newfoundland\n02111277_3254.jpg,0.458,0.3466666666666667,0.62,0.6746666666666666
n02111277-Newfoundland\n02111277_326.jpg,0.034,0.5114678899082569,0.678,0.8853211009174312
n02111277-Newfoundland\n02111277_3297.jpg,0.278,0.12,0.798,0.792
n02111277-Newfoundland\n02111277_3400.jpg,0.22119815668202766,0.23,0.9101382488479263,0.874
n02111277-Newfoundland\n02111277_341.jpg,0.38,0.002793296089385475,0.906,0.9497206703910615
n02111277-Newfoundland\n02111277_3454.jpg,0.398,0.3333333333333333,0.78,0.8266666666666667
n02111277-Newfoundland\n02111277_3456.jpg,0.214,0.06306306306306306,0.824,0.996996996996997
n02111277-Newfoundland\n02111277_3470.jpg,0.0,0.0029411764705882353,0.9473684210526315,0.9911764705882353
n02111277-Newfoundland\n02111277_3504.jpg,0.008,0.37,0.5946666666666667,0.996
n02111277-Newfoundland\n02111277_3560.jpg,0.0,0.208,0.55,0.7493333333333333
n02111277-Newfoundland\n02111277_357.jpg,0.198,0.16533333333333333,0.776,0.9973333333333333
n02111277-Newfoundland\n02111277_3634.jpg,0.4395833333333333,0.3194444444444444,0.8583333333333333,0.9972222222222222
n02111277-Newfoundland\n02111277_3653.jpg,0.0,0.01,0.6166666666666667,0.995
n02111277-Newfoundland\n02111277_371.jpg,0.296,0.22933333333333333,0.914,0.9973333333333333
n02111277-Newfoundland\n02111277_3713.jpg,0.538,0.536,0.726,0.7866666666666666
n02111277-Newfoundland\n02111277_3741.jpg,0.1840277777777778,0.03611111111111111,0.8159722222222222,0.9611111111111111
n02111277-Newfoundland\n02111277_3827.jpg,0.128,0.23249299719887956,0.68,0.9607843137254902
n02111277-Newfoundland\n02111277_3896.jpg,0.46,0.312,0.928,0.9546666666666667
n02111277-Newfoundland\n02111277_3907.jpg,0.003003003003003003,0.0,0.993993993993994,0.9
n02111277-Newfoundland\n02111277_3910.jpg,0.03,0.17366946778711484,0.528,0.9411764705882353
n02111277-Newfoundland\n02111277_392.jpg,0.002,0.136,0.926,0.9973333333333333
n02111277-Newfoundland\n02111277_3951.jpg,0.12,0.43,0.488,0.734
n02111277-Newfoundland\n02111277_399.jpg,0.008,0.18133333333333335,0.858,0.8266666666666667
n02111277-Newfoundland\n02111277_3990.jpg,0.3,0.32,0.5377777777777778,0.7033333333333334
n02111277-Newfoundland\n02111277_413.jpg,0.09,0.034274193548387094,0.8475,0.9858870967741935
n02111277-Newfoundland\n02111277_421.jpg,0.208,0.0,0.78,0.5413333333333333
n02111277-Newfoundland\n02111277_4218.jpg,0.162,0.0,0.996,0.993993993993994
n02111277-Newfoundland\n02111277_4263.jpg,0.162,0.08708708708708708,0.836,0.9519519519519519
n02111277-Newfoundland\n02111277_4292.jpg,0.18018018018018017,0.096,0.993993993993994,0.996
n02111277-Newfoundland\n02111277_4317.jpg,0.021021021021021023,0.12,0.975975975975976,0.944
n02111277-Newfoundland\n02111277_4369.jpg,0.136,0.005,0.998,0.9975
n02111277-Newfoundland\n02111277_4404.jpg,0.172,0.0026666666666666666,0.976,0.9946666666666667
n02111277-Newfoundland\n02111277_4654.jpg,0.10666666666666667,0.282,0.9946666666666667,0.892
n02111277-Newfoundland\n02111277_470.jpg,0.27,0.42231075697211157,0.934,0.7622841965471447
n02111277-Newfoundland\n02111277_4710.jpg,0.094,0.0026666666666666666,0.712,0.9973333333333333
n02111277-Newfoundland\n02111277_4744.jpg,0.0,0.046,0.993993993993994,0.996
n02111277-Newfoundland\n02111277_4854.jpg,0.39,0.18133333333333335,0.984,0.9973333333333333
n02111277-Newfoundland\n02111277_4869.jpg,0.21,0.3253333333333333,0.632,0.9973333333333333
n02111277-Newfoundland\n02111277_4872.jpg,0.22,0.15615615615615616,0.872,0.996996996996997
n02111277-Newfoundland\n02111277_4881.jpg,0.12,0.0,0.998,0.9629629629629629
n02111277-Newfoundland\n02111277_4924.jpg,0.002,0.0990990990990991,0.998,0.996996996996997
n02111277-Newfoundland\n02111277_5094.jpg,0.292,0.32,0.698,0.6666666666666666
